id,threads,time,n,O3,OpenMP,source
gemm.openmp26uevofkly79058p,7,5.2e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,5.3e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,5.1e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,5.6e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,5.2e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,5.6e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,5.9e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,5.7e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,5e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,7,4.4e-05,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019581,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019584,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019585,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019629,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019643,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019574,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019557,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019566,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019582,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,9,0.019591,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.019563,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.01963,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.019646,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.019585,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.01958,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.019622,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.019618,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.019615,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.019605,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,11,0.01962,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.0196,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019696,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019647,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019614,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019599,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019631,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019607,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019599,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019603,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,13,0.019863,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.01966,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.019668,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.019642,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.019634,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.019612,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.019615,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.01959,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.019584,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.019624,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,15,0.019641,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.048977,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.048931,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.049006,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.048932,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.049035,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.049225,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.029373,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.048918,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.048922,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,17,0.048918,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.048932,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.048991,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.048979,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.049021,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.049056,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.029617,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.04892,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.048987,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.048959,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,19,0.048924,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.048994,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.048908,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.048941,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.029409,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.048945,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.049141,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.02942,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.048959,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.049038,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,21,0.029446,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.049075,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.029389,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.048884,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.048967,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.049005,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.048935,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.048994,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.048969,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.048938,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,23,0.048952,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.078347,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.068498,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.068619,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.068457,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.068459,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.068545,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.06855,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.058636,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.06846,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,25,0.068485,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.068452,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.078338,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.068582,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.068511,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.068511,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.068517,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.068518,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.068564,100,1,1,gemm.openmp
gemm.openmp26uevofkly79058p,27,0.068491,100,1,1,gemm.openmp
