id,OMP_NUM_THREADS,exec_time
gemm.openmp2au7ihkhmesd691o,6,0.006699
gemm.openmp2au7ihkhmesd691o,6,0.006871
gemm.openmp2au7ihkhmesd691o,6,0.007073
gemm.openmp2au7ihkhmesd691o,7,0.005871
gemm.openmp2au7ihkhmesd691o,7,0.005964
gemm.openmp2au7ihkhmesd691o,7,0.005713
gemm.openmp2au7ihkhmesd691o,7,0.005711
gemm.openmp2au7ihkhmesd691o,7,0.006126
gemm.openmp2au7ihkhmesd691o,8,0.004948
gemm.openmp2au7ihkhmesd691o,8,0.005139
gemm.openmp2au7ihkhmesd691o,8,0.005264
gemm.openmp2au7ihkhmesd691o,8,0.005192
gemm.openmp2au7ihkhmesd691o,8,0.005180
gemm.openmp2au7ihkhmesd691o,9,0.004560
gemm.openmp2au7ihkhmesd691o,9,0.004683
gemm.openmp2au7ihkhmesd691o,9,0.004776
gemm.openmp2au7ihkhmesd691o,9,0.004592
gemm.openmp2au7ihkhmesd691o,9,0.004509
gemm.openmp2au7ihkhmesd691o,10,0.004023
gemm.openmp2au7ihkhmesd691o,10,0.004374
gemm.openmp2au7ihkhmesd691o,10,0.004055
gemm.openmp2au7ihkhmesd691o,10,0.003993
gemm.openmp2au7ihkhmesd691o,10,0.004035
gemm.openmp2au7ihkhmesd691o,11,0.003720
gemm.openmp2au7ihkhmesd691o,11,0.004119
gemm.openmp2au7ihkhmesd691o,11,0.003676
gemm.openmp2au7ihkhmesd691o,11,0.003599
gemm.openmp2au7ihkhmesd691o,11,0.003636
gemm.openmp2au7ihkhmesd691o,12,0.003783
gemm.openmp2au7ihkhmesd691o,12,0.003529
gemm.openmp2au7ihkhmesd691o,12,0.003499
gemm.openmp2au7ihkhmesd691o,12,0.003457
gemm.openmp2au7ihkhmesd691o,12,0.003347
gemm.openmp2au7ihkhmesd691o,13,0.003451
gemm.openmp2au7ihkhmesd691o,13,0.003210
gemm.openmp2au7ihkhmesd691o,13,0.003179
gemm.openmp2au7ihkhmesd691o,13,0.003147
gemm.openmp2au7ihkhmesd691o,13,0.003304
gemm.openmp2au7ihkhmesd691o,14,0.003023
gemm.openmp2au7ihkhmesd691o,14,0.003081
gemm.openmp2au7ihkhmesd691o,14,0.003125
gemm.openmp2au7ihkhmesd691o,14,0.003148
gemm.openmp2au7ihkhmesd691o,14,0.003097
gemm.openmp2au7ihkhmesd691o,15,0.002792
gemm.openmp2au7ihkhmesd691o,15,0.002893
gemm.openmp2au7ihkhmesd691o,15,0.002767
gemm.openmp2au7ihkhmesd691o,15,0.002804
gemm.openmp2au7ihkhmesd691o,15,0.002913
gemm.openmp2au7ihkhmesd691o,16,0.002663
gemm.openmp2au7ihkhmesd691o,16,0.002669
gemm.openmp2au7ihkhmesd691o,16,0.002695
gemm.openmp2au7ihkhmesd691o,16,0.002540
gemm.openmp2au7ihkhmesd691o,16,0.002973
gemm.openmp2au7ihkhmesd691o,17,0.002569
gemm.openmp2au7ihkhmesd691o,17,0.002787
gemm.openmp2au7ihkhmesd691o,17,0.002393
gemm.openmp2au7ihkhmesd691o,17,0.002377
gemm.openmp2au7ihkhmesd691o,17,0.002728
gemm.openmp2au7ihkhmesd691o,18,0.002322
gemm.openmp2au7ihkhmesd691o,18,0.002286
gemm.openmp2au7ihkhmesd691o,18,0.002410
gemm.openmp2au7ihkhmesd691o,18,0.002343
gemm.openmp2au7ihkhmesd691o,18,0.002265
gemm.openmp2au7ihkhmesd691o,19,0.002385
gemm.openmp2au7ihkhmesd691o,19,0.002381
gemm.openmp2au7ihkhmesd691o,19,0.002366
gemm.openmp2au7ihkhmesd691o,19,0.002391
gemm.openmp2au7ihkhmesd691o,19,0.002453
gemm.openmp2au7ihkhmesd691o,20,0.002423
gemm.openmp2au7ihkhmesd691o,20,0.002491
gemm.openmp2au7ihkhmesd691o,20,0.002400
gemm.openmp2au7ihkhmesd691o,20,0.002414
gemm.openmp2au7ihkhmesd691o,20,0.002418
gemm.openmp2au7ihkhmesd691o,21,0.002336
gemm.openmp2au7ihkhmesd691o,21,0.002351
gemm.openmp2au7ihkhmesd691o,21,0.002351
gemm.openmp2au7ihkhmesd691o,21,0.002346
gemm.openmp2au7ihkhmesd691o,21,0.002322
gemm.openmp2au7ihkhmesd691o,22,0.002225
gemm.openmp2au7ihkhmesd691o,22,0.002204
gemm.openmp2au7ihkhmesd691o,22,0.002215
gemm.openmp2au7ihkhmesd691o,22,0.002241
gemm.openmp2au7ihkhmesd691o,22,0.002226
gemm.openmp2au7ihkhmesd691o,23,0.002117
gemm.openmp2au7ihkhmesd691o,23,0.002148
gemm.openmp2au7ihkhmesd691o,23,0.002125
gemm.openmp2au7ihkhmesd691o,23,0.002120
gemm.openmp2au7ihkhmesd691o,23,0.002111
gemm.openmp2au7ihkhmesd691o,24,0.002034
gemm.openmp2au7ihkhmesd691o,24,0.002024
gemm.openmp2au7ihkhmesd691o,24,0.002046
gemm.openmp2au7ihkhmesd691o,24,0.002021
gemm.openmp2au7ihkhmesd691o,24,0.002062
gemm.openmp2au7ihkhmesd691o,25,0.001988
gemm.openmp2au7ihkhmesd691o,25,0.001944
gemm.openmp2au7ihkhmesd691o,25,0.001972
gemm.openmp2au7ihkhmesd691o,25,0.001970
gemm.openmp2au7ihkhmesd691o,25,0.002002
gemm.openmp2au7ihkhmesd691o,26,0.001900
gemm.openmp2au7ihkhmesd691o,26,0.001917
gemm.openmp2au7ihkhmesd691o,26,0.001945
gemm.openmp2au7ihkhmesd691o,26,0.001938
gemm.openmp2au7ihkhmesd691o,26,0.001930
gemm.openmp2au7ihkhmesd691o,27,0.001852
gemm.openmp2au7ihkhmesd691o,27,0.001840
gemm.openmp2au7ihkhmesd691o,27,0.001892
gemm.openmp2au7ihkhmesd691o,27,0.001858
gemm.openmp2au7ihkhmesd691o,27,0.001854
gemm.openmp2au7ihkhmesd691o,28,0.001753
gemm.openmp2au7ihkhmesd691o,28,0.001811
gemm.openmp2au7ihkhmesd691o,28,0.001843
gemm.openmp2au7ihkhmesd691o,28,0.001832
gemm.openmp2au7ihkhmesd691o,28,0.001828
gemm.openmp2au7ihkhmesd691o,29,0.001795
gemm.openmp2au7ihkhmesd691o,29,0.001826
gemm.openmp2au7ihkhmesd691o,29,0.001790
gemm.openmp2au7ihkhmesd691o,29,0.001837
gemm.openmp2au7ihkhmesd691o,29,0.001777
gemm.openmp2au7ihkhmesd691o,30,0.001729
gemm.openmp2au7ihkhmesd691o,30,0.001765
gemm.openmp2au7ihkhmesd691o,30,0.001721
gemm.openmp2au7ihkhmesd691o,30,0.001755
gemm.openmp2au7ihkhmesd691o,30,0.001740
gemm.openmp2au7ihkhmesd691o,31,0.001638
gemm.openmp2au7ihkhmesd691o,31,0.001710
gemm.openmp2au7ihkhmesd691o,31,0.001661
gemm.openmp2au7ihkhmesd691o,31,0.001677
gemm.openmp2au7ihkhmesd691o,31,0.001645
